gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,gp,revt,unnpl,xrd,costat,mkvalt,gsector,gsubind,spcseccd
004058,20181231,2018,INDL,C,D,STD,DOV,DOVER CORP,USD,12,2859.0570,6992.1180,,143.0330,A,10281.8612,20,20106020,940
004060,20101231,2010,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,10411.0000,53674.0000,,1660.0000,A,39848.7884,15,15101050,970
004060,20111231,2011,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,11359.0000,59985.0000,,1646.0000,A,34068.0031,15,15101050,970
004060,20121231,2012,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,11116.0000,56786.0000,,1708.0000,A,38901.7407,15,15101050,970
004060,20131231,2013,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,11792.0000,57080.0000,,1747.0000,A,53513.2332,15,15101050,970
004060,20141231,2014,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,13033.0000,58167.0000,,1647.0000,A,52797.8623,15,15101050,970
004060,20151231,2015,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,13050.0000,48778.0000,,1598.0000,A,57500.1742,15,15101050,970
004060,20161231,2016,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,13280.0000,48158.0000,,1584.0000,A,69301.0303,15,15101050,970
004060,20171231,2017,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,17325.0000,62484.0000,,2110.0000,A,165752.5850,15,15101050,970
004060,20181231,2018,INDL,C,D,STD,DD,DUPONT  DE NEMOURS INC,USD,12,26112.0000,85977.0000,,3060.0000,A,121344.9434,15,15101050,970
004066,20101231,2010,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,1700.2000,12542.5000,,,A,13075.9000,50,50201010,976
004066,20111231,2011,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,1952.7000,13872.5000,,,A,12188.1720,50,50201010,976
004066,20121231,2012,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2086.9000,14219.4000,,,A,13089.5200,50,50201010,976
004066,20131231,2013,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2151.5000,14584.5000,,,A,19157.7120,50,50201010,976
004066,20141231,2014,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2247.3000,15317.8000,,,A,19111.8490,50,50201010,976
004066,20151231,2015,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2211.2000,15134.4000,,,A,18135.7020,50,50201010,976
004066,20161231,2016,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2745.7000,15416.9000,,,A,19975.3170,50,50201010,976
004066,20171231,2017,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2791.8000,15273.6000,,,A,16758.1830,50,50201010,976
004066,20181231,2018,INDL,C,D,STD,OMC,OMNICOM GROUP,USD,12,2821.7000,15290.2000,,,A,16398.4360,50,50201010,976
004093,20101231,2010,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,5109.0000,14272.0000,,,A,23669.4900,55,55101010,700
004093,20111231,2011,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,4952.0000,14529.0000,,,A,29392.0000,55,55101010,700
004093,20121231,2012,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,6626.0000,19624.0000,,,A,44915.2000,55,55101010,700
004093,20131231,2013,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,8945.0000,24549.0000,,,A,48721.0600,55,55101010,700
004093,20141231,2014,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,8723.0000,23930.0000,,,A,59062.7800,55,55101010,700
004093,20151231,2015,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,8890.0000,23459.0000,,,A,49116.3200,55,55101010,700
004093,20161231,2016,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,9016.0000,22754.0000,,,A,54334.0000,55,55101010,700
004093,20171231,2017,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,9656.0000,23565.0000,,,A,58877.0000,55,55101010,700
004093,20181231,2018,INDL,C,D,STD,DUK,DUKE ENERGY CORP,USD,12,9195.0000,24521.0000,,,A,62740.1000,55,55101010,700
004108,20101231,2010,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1495.3030,4032.0360,,29.5000,A,6564.1340,20,20106020,925
004108,20111231,2011,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1618.4670,4510.2010,,35.0000,A,5353.9439,20,20106020,925
004108,20121231,2012,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1685.4890,4751.3390,,38.9000,A,7066.2180,20,20106020,925
004108,20131231,2013,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1791.5910,4954.6190,,37.8000,A,10812.5593,20,20106020,925
004108,20141231,2014,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1821.9290,4877.8850,,40.9000,A,8038.1007,20,20106020,925
004108,20151231,2015,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1677.7140,4561.0300,,45.9000,A,5432.1072,20,20106020,925
004108,20161231,2016,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1411.7960,3990.4870,,42.8000,A,6237.5147,20,20106020,925
004108,20171231,2017,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1263.0140,3660.8310,,38.6000,A,5490.4659,20,20106020,925
004108,20181231,2018,INDL,C,D,STD,FLS,FLOWSERVE CORP,USD,12,1348.1350,3832.6660,,39.6000,A,4963.7391,20,20106020,925
004145,20101231,2010,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,847.7940,1704.3460,,95.4090,A,2987.7613,35,35203010,940
004145,20111231,2011,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,996.4000,1921.2870,,115.8210,A,2263.1400,35,35203010,940
004145,20121231,2012,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1095.3710,2115.2050,,132.6390,A,3651.2426,35,35203010,940
004145,20131231,2013,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1105.9310,2166.2320,,133.0230,A,4643.5700,35,35203010,940
004145,20141231,2014,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1123.8440,2237.2190,,121.1410,A,4918.7941,35,35203010,940
004145,20151231,2015,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1143.8740,2262.3590,,125.9280,A,6001.6614,35,35203010,940
004145,20161231,2016,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1072.6250,2115.5170,,124.2780,A,5716.5266,35,35203010,940
004145,20171231,2017,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1139.9030,2256.9820,,139.4040,A,8069.5963,35,35203010,940
004145,20181231,2018,INDL,C,D,STD,PKI,PERKINELMER INC,USD,12,1451.1610,2777.9960,,193.9980,A,8687.3944,35,35203010,940
004199,20101231,2010,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,4633.0000,13715.0000,,425.0000,A,17251.6245,20,20104010,925
004199,20111231,2011,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,5344.0000,16049.0000,,417.0000,A,14556.4320,20,20104010,925
004199,20121231,2012,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,5461.0000,16311.0000,,439.0000,A,25502.5260,20,20104010,925
004199,20131231,2013,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7630.0000,22046.0000,,644.0000,A,36164.6120,20,20104010,925
004199,20141231,2014,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7851.0000,22552.0000,,647.0000,A,31798.4840,20,20104010,925
004199,20151231,2015,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7448.0000,20855.0000,,625.0000,A,23875.9520,20,20104010,925
004199,20161231,2016,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7226.0000,19747.0000,,589.0000,A,30150.2460,20,20104010,925
004199,20171231,2017,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7507.0000,20404.0000,,584.0000,A,34756.4990,20,20104010,925
004199,20181231,2018,INDL,C,D,STD,ETN,EATON CORP PLC,USD,12,7939.0000,21609.0000,,584.0000,A,29084.3760,20,20104010,925
004213,20101231,2010,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,3422.9000,6089.7000,,88.0000,A,11723.3055,15,15101050,970
004213,20111231,2011,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,3754.4000,6828.1000,,96.0000,A,16879.0169,15,15101050,970
004213,20121231,2012,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,6154.1000,11838.7000,,183.0000,A,21190.5118,15,15101050,970
004213,20131231,2013,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,6863.5000,13253.4000,,188.0000,A,31399.3465,15,15101050,970
004213,20141231,2014,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,7478.7000,14280.5000,,197.0000,A,31340.6356,15,15101050,970
004213,20151231,2015,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,7253.7000,13545.1000,,191.0000,A,33852.8198,15,15101050,970
004213,20161231,2016,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,7170.9000,13152.8000,,189.0000,A,34207.7265,15,15101050,970
004213,20171231,2017,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,7370.5000,13838.3000,,201.0000,A,38821.3601,15,15101050,970
004213,20181231,2018,INDL,C,D,STD,ECL,ECOLAB INC,USD,12,6989.9000,14668.2000,,216.0000,A,42394.6579,15,15101050,970
004321,20100930,2010,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,8966.0000,21039.0000,,473.0000,A,39636.7081,20,20104010,925
004321,20110930,2011,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,10163.0000,24222.0000,,555.0000,A,30523.0502,20,20104010,925
004321,20120930,2012,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,10350.0000,24412.0000,,547.0000,A,34952.9345,20,20104010,925
004321,20130930,2013,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,10551.0000,24669.0000,,576.0000,A,45720.9020,20,20104010,925
004321,20140930,2014,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,10786.0000,24537.0000,,541.0000,A,43593.5409,20,20104010,925
004321,20150930,2015,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,9659.0000,22304.0000,,506.0000,A,28914.0795,20,20104010,925
004321,20160930,2016,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,6746.0000,14522.0000,,320.0000,A,35038.8100,20,20104010,925
004321,20170930,2017,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,6978.0000,15264.0000,,340.0000,A,40323.9253,20,20104010,925
004321,20180930,2018,INDL,C,D,STD,EMR,EMERSON ELECTRIC CO,USD,9,8046.0000,17408.0000,,436.0000,A,48184.1360,20,20104010,925
004383,20100930,2010,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,698.9960,4789.6900,,,A,2637.2970,55,55102010,700
004383,20110930,2011,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,699.2680,4347.6340,,,A,2930.1052,55,55102010,700
004383,20120930,2012,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,689.0530,3438.4830,,,A,3229.6896,55,55102010,700
004383,20130930,2013,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,736.9580,3886.2570,,,A,3860.3576,55,55102010,700
004383,20140930,2014,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,865.3360,4940.9160,,,A,4788.5076,55,55102010,700
004383,20150930,2015,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,906.1910,4142.1360,,,A,5904.0482,55,55102010,700
004383,20160930,2016,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,961.1140,3349.9490,,,A,7739.7416,55,55102010,700
004383,20170930,2017,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,1046.9940,2759.7350,,,A,8895.8432,55,55102010,700
004383,20180930,2018,INDL,C,D,STD,ATO,ATMOS ENERGY CORP,USD,9,1084.2170,3115.5460,,,A,10449.7413,55,55102010,700
004423,20101231,2010,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1099.6000,1859.5000,,,A,4364.5600,20,20202020,940
004423,20111231,2011,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1191.3000,1959.8000,,,A,4633.3040,20,20202020,940
004423,20121231,2012,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1331.4000,2160.5000,,,A,6516.0480,20,20202020,940
004423,20131231,2013,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1516.6000,2303.9000,,,A,8422.0710,20,20202020,940
004423,20141231,2014,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1591.7000,2436.4000,,,A,9655.8780,20,20202020,940
004423,20151231,2015,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,1776.2000,2663.6000,,,A,13219.6190,20,20202020,940
004423,20161231,2016,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,2031.5000,3144.9000,,,A,14175.7770,20,20202020,940
004423,20171231,2017,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,2165.7000,3362.2000,,,A,14162.1920,20,20202020,940
004423,20181231,2018,INDL,C,D,STD,EFX,EQUIFAX INC,USD,12,2118.2000,3412.1000,,,A,11231.4780,20,20202020,940
004494,20101231,2010,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,722.8580,5967.5730,,,A,11577.8208,20,20301010,600
004494,20111231,2011,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,819.6100,6150.4980,,,A,8683.6838,20,20301010,600
004494,20121231,2012,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,741.0020,5980.9430,,,A,8162.8036,20,20301010,600
004494,20131231,2013,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,751.8150,6080.2570,,,A,8962.9703,20,20301010,600
004494,20141231,2014,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,813.2880,6564.7210,,,A,8549.7742,20,20301010,600
004494,20151231,2015,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,941.7960,6616.6320,,,A,8211.2217,20,20301010,600
004494,20161231,2016,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,897.5890,6098.0370,,,A,9525.2267,20,20301010,600
004494,20171231,2017,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,932.3370,6920.9480,,,A,11409.6341,20,20301010,600
004494,20181231,2018,INDL,C,D,STD,EXPD,EXPEDITORS INTL WASH INC,USD,12,1074.3010,8138.3650,,,A,11683.0184,20,20301010,600
004503,20101231,2010,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,71709.0000,341578.0000,,1012.0000,A,364064.4800,10,10102010,935
004503,20111231,2011,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,86751.0000,433526.0000,,1044.0000,A,401253.8400,10,10102010,935
004503,20121231,2012,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,81486.0000,420714.0000,,1042.0000,A,389648.1000,10,10102010,935
004503,20131231,2013,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,72336.0000,390247.0000,,1044.0000,A,438702.0000,10,10102010,935
004503,20141231,2014,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,65646.0000,364763.0000,,971.0000,A,388382.4500,10,10102010,935
004503,20151231,2015,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,43955.0000,236810.0000,,1008.0000,A,323960.2000,10,10102010,935
004503,20161231,2016,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,35510.0000,197518.0000,,1058.0000,A,374398.4800,10,10102010,935
004503,20171231,2017,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,44713.0000,237162.0000,,1063.0000,A,354549.9600,10,10102010,935
004503,20181231,2018,INDL,C,D,STD,XOM,EXXON MOBIL CORP,USD,12,53815.0000,279332.0000,,1116.0000,A,288921.0300,10,10102010,935
004510,20101231,2010,INDL,C,D,STD,FMC,FMC CORP,USD,12,1160.1000,3116.3000,,100.5000,A,5711.0165,15,15101030,970
004510,20111231,2011,INDL,C,D,STD,FMC,FMC CORP,USD,12,1269.3000,3377.9000,,105.2000,A,6008.7755,15,15101030,970
004510,20121231,2012,INDL,C,D,STD,FMC,FMC CORP,USD,12,1447.5000,3748.3000,,117.8000,A,8056.4484,15,15101030,970
004510,20131231,2013,INDL,C,D,STD,FMC,FMC CORP,USD,12,1440.2000,3874.8000,,148.3000,A,10027.5776,15,15101030,970
004510,20141231,2014,INDL,C,D,STD,FMC,FMC CORP,USD,12,1494.1000,4037.7000,,150.3000,A,7603.1255,15,15101030,970
004510,20151231,2015,INDL,C,D,STD,FMC,FMC CORP,USD,12,1230.0000,3276.5000,,164.2000,A,5229.9593,15,15101030,970
004510,20161231,2016,INDL,C,D,STD,FMC,FMC CORP,USD,12,1314.5000,3282.4000,,154.7000,A,7561.5064,15,15101030,970
004510,20171231,2017,INDL,C,D,STD,FMC,FMC CORP,USD,12,1214.6000,2878.6000,,142.4000,A,12715.7725,15,15101030,970
004510,20181231,2018,INDL,C,D,STD,FMC,FMC CORP,USD,12,2308.3000,4727.8000,,291.5000,A,9783.5767,15,15101030,970
004517,20101231,2010,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,5050.0000,15317.0000,,,A,21880.6154,55,55101010,700
004517,20111231,2011,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,4996.0000,15341.0000,,,A,25326.0800,55,55101010,700
004517,20121231,2012,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,4794.0000,14256.0000,,,A,29336.5600,55,55101010,700
004517,20131231,2013,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,5704.0000,15136.0000,,,A,37244.7000,55,55101010,700
004517,20141231,2014,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,6946.0000,17021.0000,,,A,47086.4700,55,55101010,700
004517,20151231,2015,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,7489.0000,17486.0000,,,A,47893.2900,55,55101010,700
004517,20161231,2016,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,7374.0000,16155.0000,,,A,55907.2800,55,55101010,700
004517,20171231,2017,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,9453.0000,17195.0000,,,A,73565.4900,55,55101010,700
004517,20181231,2018,INDL,C,D,STD,NEE,NEXTERA ENERGY INC,USD,12,8237.0000,16727.0000,,,A,83085.9600,55,55101010,700
